key,date,value
nomaspln,1390190700000,0
nomaspln,1390191000000,0
nomaspln,1390191300000,1
nomaspln,1390191600000,0
nomaspln,1390191900000,0
nomaspln,1390192200000,0
nomaspln,1390192500000,0
nomaspln,1390192800000,0
nomaspln,1390193100000,0
nomaspln,1390193400000,0
nomaspln,1390193700000,0
nomaspln,1390194000000,0
nomaspln,1390194300000,0
nomaspln,1390194600000,0
nomaspln,1390194900000,0
nomaspln,1390195200000,0
nomaspln,1390195500000,0
nomaspln,1390195800000,0
nomaspln,1390196100000,0
nomaspln,1390196400000,0
nomaspln,1390196700000,0
nomaspln,1390197000000,0
nomaspln,1390197300000,0
ronnymonge2014,1390176000000,0
ronnymonge2014,1390176300000,0
ronnymonge2014,1390176600000,0
ronnymonge2014,1390176900000,0
ronnymonge2014,1390177200000,0
ronnymonge2014,1390177500000,0
ronnymonge2014,1390177800000,0
ronnymonge2014,1390178100000,0
ronnymonge2014,1390178400000,0
ronnymonge2014,1390178700000,0
ronnymonge2014,1390179000000,0
ronnymonge2014,1390179300000,0
ronnymonge2014,1390179600000,0
ronnymonge2014,1390179900000,0
ronnymonge2014,1390180200000,1
ronnymonge2014,1390180500000,3
ronnymonge2014,1390180800000,6
ronnymonge2014,1390181100000,7
ronnymonge2014,1390181400000,4
ronnymonge2014,1390181700000,5
ronnymonge2014,1390182000000,0
ronnymonge2014,1390182300000,0
ronnymonge2014,1390182600000,5
ronnymonge2014,1390182900000,1
ronnymonge2014,1390183200000,0
ronnymonge2014,1390183500000,3
ronnymonge2014,1390183800000,0
ronnymonge2014,1390184100000,2
ronnymonge2014,1390184400000,0
ronnymonge2014,1390184700000,1
ronnymonge2014,1390185000000,1
ronnymonge2014,1390185300000,2
ronnymonge2014,1390185600000,0
ronnymonge2014,1390185900000,0
ronnymonge2014,1390186200000,3
ronnymonge2014,1390186500000,1
ronnymonge2014,1390186800000,3
ronnymonge2014,1390187100000,1
ronnymonge2014,1390187400000,2
ronnymonge2014,1390187700000,1
ronnymonge2014,1390188000000,0
ronnymonge2014,1390188300000,3
ronnymonge2014,1390188600000,0
ronnymonge2014,1390188900000,0
ronnymonge2014,1390189200000,0
ronnymonge2014,1390189500000,0
ronnymonge2014,1390189800000,0
ronnymonge2014,1390190100000,0
ronnymonge2014,1390190400000,0
ronnymonge2014,1390190700000,0
ronnymonge2014,1390191000000,0
ronnymonge2014,1390191300000,0
ronnymonge2014,1390191600000,0
ronnymonge2014,1390191900000,0
ronnymonge2014,1390192200000,0
ronnymonge2014,1390192500000,0
ronnymonge2014,1390192800000,0
ronnymonge2014,1390193100000,0
ronnymonge2014,1390193400000,0
ronnymonge2014,1390193700000,0
ronnymonge2014,1390194000000,0
ronnymonge2014,1390194300000,0
ronnymonge2014,1390194600000,0
ronnymonge2014,1390194900000,0
ronnymonge2014,1390195200000,0
ronnymonge2014,1390195500000,0
ronnymonge2014,1390195800000,0
ronnymonge2014,1390196100000,0
ronnymonge2014,1390196400000,0
ronnymonge2014,1390196700000,0
ronnymonge2014,1390197000000,0
ronnymonge2014,1390197300000,0
villalta,1390176000000,0
villalta,1390176300000,0
villalta,1390176600000,0
villalta,1390176900000,0
villalta,1390177200000,0
villalta,1390177500000,0
villalta,1390177800000,0
villalta,1390178100000,0
villalta,1390178400000,0
villalta,1390178700000,0
villalta,1390179000000,0
villalta,1390179300000,0
villalta,1390179600000,0
villalta,1390179900000,0
villalta,1390180200000,0
villalta,1390180500000,0
villalta,1390180800000,1
villalta,1390181100000,1
villalta,1390181400000,0
villalta,1390181700000,9
villalta,1390182000000,7
villalta,1390182300000,9
villalta,1390182600000,5
villalta,1390182900000,2
villalta,1390183200000,2
villalta,1390183500000,0
villalta,1390183800000,0
villalta,1390184100000,2
villalta,1390184400000,2
villalta,1390184700000,2
villalta,1390185000000,0
villalta,1390185300000,1
villalta,1390185600000,0
villalta,1390185900000,0
villalta,1390186200000,1
villalta,1390186500000,1
villalta,1390186800000,0
villalta,1390187100000,0
villalta,1390187400000,1
villalta,1390187700000,1
villalta,1390188000000,1
villalta,1390188300000,1
villalta,1390188600000,0
villalta,1390188900000,0
villalta,1390189200000,0
villalta,1390189500000,0
villalta,1390189800000,0
villalta,1390190100000,0
villalta,1390190400000,0
villalta,1390190700000,0
villalta,1390191000000,0
villalta,1390191300000,0
villalta,1390191600000,0
villalta,1390191900000,0
villalta,1390192200000,0
villalta,1390192500000,0
villalta,1390192800000,0
villalta,1390193100000,0
villalta,1390193400000,0
villalta,1390193700000,0
villalta,1390194000000,0
villalta,1390194300000,0
villalta,1390194600000,0
villalta,1390194900000,0
villalta,1390195200000,1
villalta,1390195500000,1
villalta,1390195800000,0
villalta,1390196100000,0
villalta,1390196400000,0
villalta,1390196700000,0
villalta,1390197000000,0
villalta,1390197300000,0
ottoguevara,1390176000000,0
ottoguevara,1390176300000,0
ottoguevara,1390176600000,0
ottoguevara,1390176900000,0
ottoguevara,1390177200000,0
ottoguevara,1390177500000,0
ottoguevara,1390177800000,0
ottoguevara,1390178100000,0
ottoguevara,1390178400000,0
ottoguevara,1390178700000,0
ottoguevara,1390179000000,0
ottoguevara,1390179300000,0
ottoguevara,1390179600000,0
ottoguevara,1390179900000,1
ottoguevara,1390180200000,1
ottoguevara,1390180500000,0
ottoguevara,1390180800000,0
ottoguevara,1390181100000,0
ottoguevara,1390181400000,0
ottoguevara,1390181700000,0
ottoguevara,1390182000000,0
ottoguevara,1390182300000,0
ottoguevara,1390182600000,0
ottoguevara,1390182900000,0
ottoguevara,1390183200000,0
ottoguevara,1390183500000,7
ottoguevara,1390183800000,3
ottoguevara,1390184100000,7
ottoguevara,1390184400000,8
ottoguevara,1390184700000,2
ottoguevara,1390185000000,0
ottoguevara,1390185300000,2
ottoguevara,1390185600000,1
ottoguevara,1390185900000,0
ottoguevara,1390186200000,0
ottoguevara,1390186500000,2
ottoguevara,1390186800000,2
ottoguevara,1390187100000,3
ottoguevara,1390187400000,1
ottoguevara,1390187700000,4
ottoguevara,1390188000000,0
ottoguevara,1390188300000,0
ottoguevara,1390188600000,1
ottoguevara,1390188900000,0
ottoguevara,1390189200000,0
ottoguevara,1390189500000,0
ottoguevara,1390189800000,0
ottoguevara,1390190100000,0
ottoguevara,1390190400000,1
ottoguevara,1390190700000,0
ottoguevara,1390191000000,0
ottoguevara,1390191300000,0
ottoguevara,1390191600000,0
ottoguevara,1390191900000,0
ottoguevara,1390192200000,0
ottoguevara,1390192500000,0
ottoguevara,1390192800000,0
ottoguevara,1390193100000,0
ottoguevara,1390193400000,0
ottoguevara,1390193700000,0
ottoguevara,1390194000000,0
ottoguevara,1390194300000,0
ottoguevara,1390194600000,0
ottoguevara,1390194900000,0
ottoguevara,1390195200000,0
ottoguevara,1390195500000,0
ottoguevara,1390195800000,0
ottoguevara,1390196100000,0
ottoguevara,1390196400000,0
ottoguevara,1390196700000,0
ottoguevara,1390197000000,0
ottoguevara,1390197300000,0
johnny,1390176000000,0
johnny,1390176300000,0
johnny,1390176600000,0
johnny,1390176900000,0
johnny,1390177200000,0
johnny,1390177500000,0
johnny,1390177800000,0
johnny,1390178100000,0
johnny,1390178400000,0
johnny,1390178700000,0
johnny,1390179000000,0
johnny,1390179300000,0
johnny,1390179600000,0
johnny,1390179900000,4
johnny,1390180200000,3
johnny,1390180500000,1
johnny,1390180800000,0
johnny,1390181100000,0
johnny,1390181400000,0
johnny,1390181700000,0
johnny,1390182000000,4
johnny,1390182300000,4
johnny,1390182600000,1
johnny,1390182900000,1
johnny,1390183200000,1
johnny,1390183500000,1
johnny,1390183800000,0
johnny,1390184100000,0
johnny,1390184400000,0
johnny,1390184700000,0
johnny,1390185000000,0
johnny,1390185300000,1
johnny,1390185600000,0
johnny,1390185900000,0
johnny,1390186200000,2
johnny,1390186500000,0
johnny,1390186800000,2
johnny,1390187100000,7
johnny,1390187400000,2
johnny,1390187700000,0
johnny,1390188000000,1
johnny,1390188300000,0
johnny,1390188600000,3
johnny,1390188900000,2
johnny,1390189200000,1
johnny,1390189500000,1
johnny,1390189800000,0
johnny,1390190100000,3
johnny,1390190400000,0
johnny,1390190700000,0
johnny,1390191000000,0
johnny,1390191300000,0
johnny,1390191600000,0
johnny,1390191900000,0
johnny,1390192200000,0
johnny,1390192500000,0
johnny,1390192800000,0
johnny,1390193100000,0
johnny,1390193400000,0
johnny,1390193700000,0
johnny,1390194000000,0
johnny,1390194300000,0
johnny,1390194600000,0
johnny,1390194900000,0
johnny,1390195200000,0
johnny,1390195500000,0
johnny,1390195800000,0
johnny,1390196100000,0
johnny,1390196400000,0
johnny,1390196700000,0
johnny,1390197000000,0
johnny,1390197300000,0
elsalariodejohnny,1390176000000,0
elsalariodejohnny,1390176300000,0
elsalariodejohnny,1390176600000,0
elsalariodejohnny,1390176900000,0
elsalariodejohnny,1390177200000,0
elsalariodejohnny,1390177500000,0
elsalariodejohnny,1390177800000,0
